/en/condensed-category/antiques,"Antiques ",419,371560,"Kasr El Ahlam"," El Ahrar St., Kom hamada, El beheira. ",," 0106 7906699",,,
/en/condensed-category/antiques,"Antiques ",419,212167,Kazabella," 464 El Horreya Rd., Roushdy, Alexandria. ",," 03 5446946",,,"https://maps.google.com/maps/?q=31.229543,29.953755999999998"
/en/condensed-category/antiques,"Antiques ",419,213544,"Kenouz For Antiques"," Aziz Micheal Towers, Central Spine, 6th of october, Giza. ",," 0111 6409067",,,"https://maps.google.com/maps/?q=29.970821000000001,30.941451000000001"
/en/condensed-category/antiques,"Antiques ",419,17458,Kenoz," 183 26th Of July St., Zamalek, Cairo. ",," 02 27358830",02-2735-9102,,"https://maps.google.com/maps/?q=30.061900000000001,31.2182"
/en/condensed-category/antiques,"Antiques ",419,244832,"Khair Establishment"," 79 Teraet El Khashab St., Hadayek helwan, Cairo. ",," 0127 6950007",,,"https://maps.google.com/maps/?q=29.891601999999999,31.292573000000001"
/en/condensed-category/antiques,"Antiques ",419,17275,"Khan Attar"," 114 26th of July St. Intersection of Hassan Sabry st., Zamalek, Cairo. ",," 02 27354295",02-2736-3567,,"https://maps.google.com/maps/?q=30.060092999999998,31.221619"
/en/condensed-category/antiques,"Antiques ",419,257982,"Khan El Khalili"," ., Naama bay, Sharm el sheikh. ",," 069 3600736",,,"https://maps.google.com/maps/?q=27.909867999999999,34.322068000000002"
/en/condensed-category/antiques,"Antiques ",419,438103,"Khan El Khalili Antiques"," Mekka El Mokarrama St. 1St Neighbourhood, 7th District, 6th of october, Giza. ",," 0100 0777736",,,"https://maps.google.com/maps/?q=29.979260700000001,30.942684700000001"
/en/condensed-category/antiques,"Antiques ",419,61003,"Khan Gomaa"," 4 Aly El Kordy St., Corniche El Maadi, Maadi, Cairo. ",," 0122 2168093",02-2526-3730,,"https://maps.google.com/maps/?q=29.961386000000001,31.248868000000002"
/en/condensed-category/antiques,"Antiques ",419,237813,"Khan Hamza"," 31 Ahmed Heshmat St., Zamalek, Cairo. ",," 0100 1457563",0100-5506-910<br>02-2735-4107,,"https://maps.google.com/maps/?q=30.067537000000002,31.220977000000001"
/en/condensed-category/antiques,"Antiques ",419,218014,"Khawater For Antiques"," Floor 5, Downtown, Cairo. ",," 02 25752620",,,"https://maps.google.com/maps/?q=30.051013000000001,31.232377"
/en/condensed-category/antiques,"Antiques ",419,365241,"Konouz Khan"," 8 El Saleheya Alley, El gamaleya, Cairo. ",," 0100 5689131",02-2592-1163,,"https://maps.google.com/maps/?q=30.048672,31.261472999999999"
/en/condensed-category/antiques,"Antiques ",419,495247,Kroky," 7 Mohamed Adeeb St., Atreeb, Banha, Kaliobeya. ",," 0100 7336122",013-3183-754,http://www.krokyeg.com/,"https://maps.google.com/maps/?q=30.469373000000001,31.194005000000001"
/en/condensed-category/antiques,"Antiques ",419,428375,"La Maison Des Antiques"," 106 26th Of July St., Zamalek, Cairo. ",," 0106 9440286",0128-7436-968,,"https://maps.google.com/maps/?q=30.058807000000002,31.223986"
/en/condensed-category/antiques,"Antiques ",419,198442,"La Petite Exposition"," 13 Ahmed Orabi St., El mansheya, Alexandria. ",," 0100 5226600",03-4808-371,,"https://maps.google.com/maps/?q=31.195882000000001,29.896878000000001"
/en/condensed-category/antiques,"Antiques ",419,270624,"La Richesse"," 19 Ammer St., Dokki, Giza. ",," 0100 6436740",,,"https://maps.google.com/maps/?q=30.033968000000002,31.213391999999999"
/en/condensed-category/antiques,"Antiques ",419,472230,"La Rose"," 22 Saab Saleh St. Off Ahmed Essmat St., Ain shams el sharkeya, Cairo. ",," 0112 0393968",0100-8578-009<br>0101-0224-322<br>0122-3224-441,,"https://maps.google.com/maps/?q=30.120932,31.330369000000001"
/en/condensed-category/antiques,"Antiques ",419,505802,"Lamsa For Antiques"," 37 Abou El Wafa St., Damietta, Damietta. ",," 0106 2942167",,,"https://maps.google.com/maps/?q=31.422830999999999,31.81315"
/en/condensed-category/antiques,"Antiques ",419,546335,"Lamsa Gallery"," Plot 82, Ekhnatoun St.1St District, 5th Compound, New cairo, Cairo. ",," 0122 5500867",0122-3244-867,,"https://maps.google.com/maps/?q=30.003407000,31.421278000"
/en/condensed-category/antiques,"Antiques ",419,193904,"Lamsa Gallery"," 9 Ismail Helmy St., Semouha, Alexandria. ",," 0100 1356578",03-4269-886,,"https://maps.google.com/maps/?q=31.211832000000001,29.945791"
/en/condensed-category/antiques,"Antiques ",419,620329,"Lamset Gamal For Antiques"," 36 El Azhar St., Azhar, Cairo. ",," 0101 2540311",0103-2771-300<br>0112-9535-380,,
/en/condensed-category/antiques,"Antiques ",419,424326,"Le Salon"," Km 33,, Cairo alex desert rd., Giza. ",," 0100 1417130",0106-3338-71,http://www.gennygallery.com/,
/en/condensed-category/antiques,"Antiques ",419,352335,"Le Souk"," 6 Salah El Din St., Zamalek, Cairo. ",," 02 27365772",,,"https://maps.google.com/maps/?q=30.058188000000001,31.219725"
/en/condensed-category/antiques,"Antiques ",419,150459,"Louis Phili Antiques"," 16 Gawad Hosny St., Downtown, Cairo. ",," 02 23931867",,,"https://maps.google.com/maps/?q=30.047699000000001,31.243162999999999"
/en/condensed-category/antiques,"Antiques ",419,191692,"Luxor Co."," 7 Micheal Sharqawy St., Mansheyet nasser, Cairo. ",," 02 23413557",02-2341-4554,,"https://maps.google.com/maps/?q=30.032568999999999,31.272190999999999"
/en/condensed-category/antiques,"Antiques ",419,154220,"Magdy Ety Showroom"," 13 El Khalifa El Maamoun St., Roxy, Heliopolis, Cairo. ",," 0100 2301116",02-2290-7295<br>02-2415-2420,,"https://maps.google.com/maps/?q=30.087074000000001,31.309055000000001"
/en/condensed-category/antiques,"Antiques ",419,167413,"Maison Antique"," 1 Port Said St., El shatby, Alexandria. ",," 0122 3542220",,,"https://maps.google.com/maps/?q=31.208832999999998,29.913079"
/en/condensed-category/antiques,"Antiques ",419,232218,"Marano Gallery"," 106 Rd. 9, Maadi, Cairo. ",," 0111 1668595",,,"https://maps.google.com/maps/?q=29.962985,31.256125999999998"
/en/condensed-category/antiques,"Antiques ",419,204902,"Marselia Gallery"," 4 dr. abdel magid el zayyt st., Raml station, Alexandria. ",," 03 4837142",,,"https://maps.google.com/maps/?q=31.197825000000002,29.904792"
/en/condensed-category/antiques,"Antiques ",419,185787,Mashrabia," 98 Rd. 9, Maadi, Cairo. ",," 02 23585064",,,"https://maps.google.com/maps/?q=29.961983,31.256834000000001"
/en/condensed-category/antiques,"Antiques ",419,428294,"Mazika Antiques"," 2 Ismail Mohamed St., Zamalek, Cairo. ",," 02 27382896",,,"https://maps.google.com/maps/?q=30.065491999999999,31.216297000000001"
/en/condensed-category/antiques,"Antiques ",419,213930,Mecca," 122 mostafa kamel st. , Bakoos, Alexandria. ",," 03 5856642",,,"https://maps.google.com/maps/?q=31.233554000000002,29.964766000000001"
/en/condensed-category/antiques,"Antiques ",419,264201,"Mekka Showroom"," 12 Sardina Alley, El attarin, Alexandria. ",," 0100 9784971",,,"https://maps.google.com/maps/?q=31.193843000000001,29.899469"
/en/condensed-category/antiques,"Antiques ",419,12785,Memphis," 11 Mahmoud Basiony St., Downtown, Cairo. ",," 02 25740810",,,"https://maps.google.com/maps/?q=30.048255999999999,31.236121000000001"
/en/condensed-category/antiques,"Antiques ",419,541242,"Mennatullah For Antiques"," 55 El Shaheed Ahmed Fahmy St., Bashtil Village, Auseem, Giza. ",," 0115 0470787",,,"https://maps.google.com/maps/?q=30.090274999999998,31.187238000000001"
/en/condensed-category/antiques,"Antiques ",419,476720,"Mercato For Antiques"," 17 El Shaarawy St., Shoubra el khaymah, Kaliobeya. ",," 0100 0117493",0111-4307-717,,"https://maps.google.com/maps/?q=30.135494000000001,31.279558999999999"
/en/condensed-category/antiques,"Antiques ",419,22823,Meshmesh," 72 El Attarin St., El attarin, Alexandria. ",," 03 3908261",,,"https://maps.google.com/maps/?q=31.193517,29.898937"
/en/condensed-category/antiques,"Antiques ",419,264909,"Mina Bazar"," ., Naama bay, Sharm el sheikh. ",," 0100 3470177",,,"https://maps.google.com/maps/?q=27.908764000000001,34.324945"
/en/condensed-category/antiques,"Antiques ",419,430087,"Missony - Piano For Import"," Omar Ibn El Khattab St., Nasr city, Cairo. ",," 0120 1092465",0122-3309-950<br>02-2480-2505,,"https://maps.google.com/maps/?q=30.073430999999999,31.347339000000002"
/en/condensed-category/antiques,"Antiques ",419,108300,"Modern Arts"," Phase 1, Al rehab city, Cairo. ",," 0122 4040099",02-2607-8611,,"https://maps.google.com/maps/?q=30.058744000000001,31.495933000000001"
/en/condensed-category/antiques,"Antiques ",419,414746,"Modern House"," 270 Faisal St., El Matbaa, Faisal, Giza. ",," 0115 0892786",,,"https://maps.google.com/maps/?q=30.000952999999999,31.166246999999998"
/en/condensed-category/antiques,"Antiques ",419,396982,"Modern House Gallery"," Kaabish St., Faisal, Giza. ",," 0109 5548561",,,
/en/condensed-category/antiques,"Antiques ",419,433690,"Mohamed Farid Antiques"," 5 Rashad El Mohandes St., Road el farag, Cairo. ",," 0122 7055189",,,"https://maps.google.com/maps/?q=30.076623999999999,31.235023999999999"
/en/condensed-category/antiques,"Antiques ",419,153111,"Mohamed Feitar"," 6 Istanbul St., Raml station, Alexandria. ",," 0102 4488326",0111-1077-742<br>0114-8982-626<br>0122-0339-944,,"https://maps.google.com/maps/?q=31.198384999999998,29.900735000000001"
/en/condensed-category/antiques,"Antiques ",419,181502,"Mohamed Gomaa & Abdel Hakim Mohamed Workshop"," Tunisia Village, El bahary, El fayoum. ",," 0100 4764974",0106-3907-148,,
/en/condensed-category/antiques,"Antiques ",419,527860,"Mohamed Hassan For Furniture & Antiques"," Tower 35, 1st Neighbourhood, Central Spine, 4th District, 6th of october, Giza. ",," 0100 5008288",,,"https://maps.google.com/maps/?q=29.959053000000001,30.926499"
/en/condensed-category/antiques,"Antiques ",419,217986,"Mohamed Nashaat Sayed & Co."," 13 Khan El Khalili St., Khan el khalili, Cairo. ",," 0100 5173248",02-2591-2973,,"https://maps.google.com/maps/?q=30.047861999999999,31.261603999999998"
/en/condensed-category/antiques,"Antiques ",419,58097,"Mohamed Shaker"," 2 economic bldgs.,, Downtown, Kafr el sheikh. ",," 0122 3456182",047-3220-335,,
/en/condensed-category/antiques,"Antiques ",419,379888,"Mohsen Gallery"," 14 El Gomhoureya St. Intersection Of Rd. 20, Port fouad, Port said. ",," 0122 4543423",066-3423-747,,"https://maps.google.com/maps/?q=31.2520247,32.317601400000001"
/en/condensed-category/antiques,"Antiques ",419,152821,"Mondial Gallery"," 1 /65 Ismail El Qabbany St., 1st Zone, Nasr city, Cairo. ",," 0122 2184130",02-2403-0670,,"https://maps.google.com/maps/?q=30.059504,31.333648"
/en/condensed-category/antiques,"Antiques ",419,162953,"Mostafa Hamza Gallery"," 21 Selim Kabodan St., El attarin, Alexandria. ",," 03 3912963",,,"https://maps.google.com/maps/?q=31.194122,29.899827999999999"
/en/condensed-category/antiques,"Antiques ",419,233334,"Mouchira El Said Galllery"," 23 Cleopatra St., El Korba, Heliopolis, Cairo. ",," 0122 6571342",02-2418-2287,,"https://maps.google.com/maps/?q=30.091051,31.328271000000001"
/en/condensed-category/antiques,"Antiques ",419,17224,"Nabil Noubi"," 106 26th Of July St., Zamalek, Cairo. ",," 02 27353233",,,"https://maps.google.com/maps/?q=30.058807000000002,31.223986"
/en/condensed-category/antiques,"Antiques ",419,209650,"Nabila For Antiques"," 2 Yaaqub Artin St., Ismaileya Square, Heliopolis, Cairo. ",," 0122 7355419",02-2415-4298,,"https://maps.google.com/maps/?q=30.096675999999999,31.33595"
/en/condensed-category/antiques,"Antiques ",419,541904,"Nagaf For Antiques"," 53 El Madina El Monawara St., Bashtil Village, Auseem, Giza. ",," 0122 8597045",,,"https://maps.google.com/maps/?q=30.085645,31.188165999999999"
/en/condensed-category/antiques,"Antiques ",419,478198,"Nagafa & Antica Gallery"," 26 Gamila Bouhraid St., El seyouf shamaa, Alexandria. ",," 0120 8471094",,,"https://maps.google.com/maps/?q=31.240942,29.987114999999999"
/en/condensed-category/antiques,"Antiques ",419,208391,"Nagat Abdel Wahab For Antiques"," 8 Wekalet El Makwah St., Khan el khalili, Cairo. ",," 02 25917517",,,"https://maps.google.com/maps/?q=30.048051999999998,31.261339"
/en/condensed-category/antiques,"Antiques ",419,570641,"Nana For Decoration"," 24 Nadia Lotfy St. Off Shahr El Asal St., El bitash, Alexandria. ",," 0101 2796342",0114-7233-248,,"https://maps.google.com/maps/?q=31.135287000000002,29.787317999999999"
/en/condensed-category/antiques,"Antiques ",419,443845,"Nawar Showroom"," 11 El Safa St., Off Taha Hussein St., El nozha el gadida, Cairo. ",," 0120 5511054",0128-7682-556<br>0122-3963-540<br>0122-0050-800,,
/en/condensed-category/antiques,"Antiques ",419,425232,"Negmet Rokn El Safa"," 10 Khaled Amin St. Off El Arish St., El Taawon, Faisal, Giza. ",," 0100 5304866",,,"https://maps.google.com/maps/?q=29.996583999999999,31.160042000000001"
/en/condensed-category/antiques,"Antiques ",419,428409,"Nehad Mostafa Gallery"," 12 A El Maraashly St., Zamalek, Cairo. ",," 0111 1157100",,,"https://maps.google.com/maps/?q=30.066281,31.219808"
/en/condensed-category/antiques,"Antiques ",419,443837,"Nossair Group"," 8 Abou El Saoud St., El nozha el gadida, Cairo. ",," 0122 3281316",02-2620-6890,,"https://maps.google.com/maps/?q=30.127303000000001,31.377977000000001"
/en/condensed-category/antiques,"Antiques ",419,189078,"Nouby Antiques"," 157, 26th Of July St., Zamalek, Cairo. ",," 0122 3164152",02-2735-1385,,"https://maps.google.com/maps/?q=30.059051,31.22428"
/en/condensed-category/antiques,"Antiques ",419,514456,"Nourdina's Home"," Online Store, 1st Compound, New cairo, Cairo. ",," 0114 9022353",,,
/en/condensed-category/antiques,"Antiques ",419,34164,"Old Souk"," 16 Salah Salem St., Raml station, Alexandria. ",," 03 4875321",,,"https://maps.google.com/maps/?q=31.196486,29.896934000000002"
/en/condensed-category/antiques,"Antiques ",419,203829,"Omar Amr"," 74 Masged El Attarin St., El attarin, Alexandria. ",," 0111 4341575",,,"https://maps.google.com/maps/?q=31.193619000000002,29.898827000000001"
/en/condensed-category/antiques,"Antiques ",419,501239,"Othman Gallery"," 9 Riad Shams St., 8th District, Nasr city, Cairo. ",," 0100 9331624",0106-5292-229,,"https://maps.google.com/maps/?q=30.052854,31.347476"
/en/condensed-category/antiques,"Antiques ",419,125534,"Piano Piano"," 30 Haroun St., Dokki, Giza. ",," 0100 6415346",02-3337-4662,,"https://maps.google.com/maps/?q=30.036815000000001,31.216805999999998"
/en/condensed-category/antiques,"Antiques ",419,426986,"Piece Of Egypt"," 14th Of May Rd., Semouha, Alexandria. ",," 0100 4004991",,,"https://maps.google.com/maps/?q=31.206624000000001,29.965557"
/en/condensed-category/antiques,"Antiques ",419,199080,Qazaz," 1 France St., El mansheya, Alexandria. ",," 03 4817131",0100-2005-414,,"https://maps.google.com/maps/?q=31.198336999999999,29.890754999999999"
/en/condensed-category/antiques,"Antiques ",419,296633,"Rana Antique"," 39 El Nady St., Sarayat El Maadi, Maadi, Cairo. ",," 0122 1711366",02-2358-5066,,"https://maps.google.com/maps/?q=29.967521000000001,31.266362999999998"
/en/condensed-category/antiques,"Antiques ",419,161527,"Ranat Kholkhal"," El Galaa El Bahary St., Shebein el kawm, El monofeya. ",," 0122 4303352",,,
/en/condensed-category/antiques,"Antiques ",419,545320,"Retro Gallery"," 1St District Services Zone, 5th Compound, New cairo, Cairo. ",," 0100 5403020",,http://www.retrogallery.com/,"https://maps.google.com/maps/?q=30.006160999999999,31.425509000000002"
/en/condensed-category/antiques,"Antiques ",419,152584,"Rich House Gallery"," 4 Ali Mubarak St., Tanta, El gharbeya. ",," 0128 2597917",040-3404-882,,"https://maps.google.com/maps/?q=30.788257999999999,30.988802"
/en/condensed-category/antiques,"Antiques ",419,64781,"Rinwar An Antique"," 21 Yehia Ibrahim St. Off 26th Of July St., Zamalek, Cairo. ",," 02 27359441",,,"https://maps.google.com/maps/?q=30.059799999999999,31.222899999999999"
/en/condensed-category/antiques,"Antiques ",419,616735,"Royal Antiques"," 47 North Sinai Division, Off El Khamseen St., Zahraa El Maadi, Maadi, Cairo. ",," 0112 1719290",,,"https://maps.google.com/maps/?q=29.963449000000001,31.307988000000002"
/en/condensed-category/antiques,"Antiques ",419,490266,"Royal Antiques"," 5 Abdel Aziz Agameya St., Roushdy, Alexandria. ",," 0120 0004088",,,"https://maps.google.com/maps/?q=31.225539000000001,29.949603"
/en/condensed-category/antiques,"Antiques ",419,209481,"Royal Corner"," 50 El Sheikh Rihan St., Abdin, Cairo. ",," 0122 1192638",,,"https://maps.google.com/maps/?q=30.041232999999998,31.242922"
/en/condensed-category/antiques,"Antiques ",419,429053,"Royal Palace"," 269 Gamal Abdel Nasser St., Sidi beshr, Alexandria. ",," 03 5523993",,,"https://maps.google.com/maps/?q=31.264168000000002,29.996424999999999"
/en/condensed-category/antiques,"Antiques ",419,329979,"S Leone"," 17 Atbara St. Off Ahmed Orabi St., Mohandeseen, Giza. ",," 0122 3714316",0122-7969-669,,"https://maps.google.com/maps/?q=30.069051999999999,31.198934000000001"
/en/condensed-category/antiques,"Antiques ",419,518308,"Sabbah Center"," 3 El Sokkareya St., Shebein el kanater, Kaliobeya. ",," 0100 1947655",,,"https://maps.google.com/maps/?q=30.315187000000002,31.314753"
/en/condensed-category/antiques,"Antiques ",419,217335,"Saber Zou El Foqqar Gallery"," 1St District, Obour city, Kaliobeya. ",," 0106 3534328",,,"https://maps.google.com/maps/?q=30.216896999999999,31.459907999999999"
/en/condensed-category/antiques,"Antiques ",419,286727,Sahlala," el makateb st., El zagazig, El sharkeya. ",," 055 2325644",,,"https://maps.google.com/maps/?q=30.586513199999999,31.5058936"
/en/condensed-category/antiques,"Antiques ",419,175041,"Said Abdel Megid"," 5 Khan El Khalili St., Khan el khalili, Cairo. ",," 02 25904884",,,"https://maps.google.com/maps/?q=30.047740999999998,31.262063000000001"
/en/condensed-category/antiques,"Antiques ",419,8572,"Samy Abdel Hamid"," 5 Mohamed Sedqy St., Bab el louk, Cairo. ",," 0100 1503928",02-2393-3047,,"https://maps.google.com/maps/?q=30.045999999999999,31.239899999999999"
/en/condensed-category/antiques,"Antiques ",419,449714,"Samy Gallery"," Momtaz Ghoraba St. Off Hassan Ibn Thabet St., Tanta, El gharbeya. ",," 0121 1333410",0128-3506-590<br>040-3301-617,,"https://maps.google.com/maps/?q=30.800550000000001,30.999523"
/en/condensed-category/antiques,"Antiques ",419,221482,"Sayed Megahed Antiques"," 8 El Sayed El Bakry St., Zamalek, Cairo. ",," 02 27368745",,,"https://maps.google.com/maps/?q=30.059861999999999,31.223533"
/en/condensed-category/antiques,"Antiques ",419,161930,"Seif Al Molouk"," 7 El Madina El Monawara St., El nozha el gadida, Cairo. ",," 0100 2808571",02-2620-9630,,"https://maps.google.com/maps/?q=30.119544999999999,31.366468000000001"
/en/condensed-category/antiques,"Antiques ",419,244633,"Select 2"," Haidar St. Intersection Of Borhan St., Helwan, Cairo. ",," 0100 6259977",0127-7576-110,,"https://maps.google.com/maps/?q=29.842949000000001,31.335746"
/en/condensed-category/antiques,"Antiques ",419,428254,"Shami House"," 9 Brazil St., Zamalek, Cairo. ",," 0112 3405709",02-2736-5219,,"https://maps.google.com/maps/?q=30.061008999999999,31.222664000000002"
/en/condensed-category/antiques,"Antiques ",419,354209,"Sheraz Gallery"," 15 Ahmed Sabry St. Off Brazil St., Zamalek, Cairo. ",," 02 27369505",,http://www.sherazgallery.4t.com/,"https://maps.google.com/maps/?q=30.061229000000001,31.221741000000002"
/en/condensed-category/antiques,"Antiques ",419,428367,"Sherif Gallery"," 7 Shafiq Mansour St., Zamalek, Cairo. ",," 0122 2255401",02-2735-7541,,"https://maps.google.com/maps/?q=30.057618000000002,31.221685000000001"
/en/condensed-category/antiques,"Antiques ",419,353677,Shorouq," El Guish St., As sinbillawain, El dakahleya. ",," 0127 0173099",,,"https://maps.google.com/maps/?q=30.879268,31.458475"
/en/condensed-category/antiques,"Antiques ",419,228685,"Showroom Monir"," 83 Rd. 9, Maadi, Cairo. ",," 02 23585176",,,"https://maps.google.com/maps/?q=29.958772,31.259616000000001"
/en/condensed-category/antiques,"Antiques ",419,475343,"Silk Road"," 14 Joseph Tito St., Heliopolis, Cairo. ",," 0100 6141541",0100-7425-775,http://www.silkroad-eg.com/,"https://maps.google.com/maps/?q=30.126415999999999,31.378381000000001"
/en/condensed-category/antiques,"Antiques ",419,472864,"Sobhy El Sharqawy"," 2 El Ezaby Alley, Bab el shaareya, Cairo. ",," 0122 2664503",,,"https://maps.google.com/maps/?q=30.054534,31.259467000000001"
/en/condensed-category/antiques,"Antiques ",419,618766,"Soft Home"," 49 Rd. 206, Degla, Maadi, Cairo. ",," 0100 3889634",,,"https://maps.google.com/maps/?q=29.9621,31.275500000000001"
/en/condensed-category/antiques,"Antiques ",419,242049,Softwear," ahmed el deeb tharwat st., Loran, Alexandria. ",," 03 5855925",,,
/en/condensed-category/antiques,"Antiques ",419,315952,Sohail," Touristic Passage, El shark district, Port said. ",," 0100 2977580",,,
/en/condensed-category/antiques,"Antiques ",419,520510,"Solo Tika For Antiques"," 2 Dayer El Nahya St., Banha el gadida, Kaliobeya. ",," 0128 8018325",,,"https://maps.google.com/maps/?q=30.471556,31.193117000000001"
/en/condensed-category/antiques,"Antiques ",419,396031,"Somaya Raslan"," Freelance Business, Abbis, Alexandria. ",," 0122 6287958",,,
/en/condensed-category/antiques,"Antiques ",419,471239,Sondos," 154 Rd. 45, El asafra kebly, Alexandria. ",," 0122 4588677",,,"https://maps.google.com/maps/?q=31.265408000000001,30.002839000000002"
/en/condensed-category/antiques,"Antiques ",419,327101,Stars," 14 Sayed Mazen St. Off Taha Hussein St., El nozha el gadida, Cairo. ",," 02 26211965",,,"https://maps.google.com/maps/?q=30.128391000000001,31.374268000000001"
/en/condensed-category/antiques,"Antiques ",419,358857,Stars," Agricultural Rd., El manzalah, El dakahleya. ",," 0100 4847944",0122-3472-119,,
/en/condensed-category/antiques,"Antiques ",419,210737,"Style Antiques"," 161 Ahmed Shawky St., Roushdy, Alexandria. ",," 03 5420356",,,"https://maps.google.com/maps/?q=31.228857999999999,29.951734999999999"
/en/condensed-category/antiques,"Antiques ",419,236338,"Style For Antiques"," 52 Sidi Gaber St., Sidi gaber, Alexandria. ",," 0100 8192776",0122-7888-049,,"https://maps.google.com/maps/?q=31.220932000000001,29.936800000000002"
/en/condensed-category/antiques,"Antiques ",419,418418,"Tabarak Antiques"," Rd. 68, Hadayek El Maadi, Maadi, Cairo. ",," 0122 9470496",,,
/en/condensed-category/antiques,"Antiques ",419,175103,"Taj Mahal"," 7 Mekka El Mokarrama St. Off El Madina El Monawara St., El nozha el gadida, Cairo. ",," 0122 7758904",0128-7544-446<br>02-2621-1073,,"https://maps.google.com/maps/?q=30.127775,31.375236000000001"
/en/condensed-category/antiques,"Antiques ",419,552841,"Tarek Kamal Ahmed For Antiques"," 43 Ibrahim Abdullah St. Off Mostafa El Assal St., Ard el lewaa, Giza. ",," 0111 9834534",0102-2076-040,,
/en/condensed-category/antiques,"Antiques ",419,184980,"Tarek Shaloma Gallery"," 7 Mostafa El Nahhas St., Nasr city, Cairo. ",," 0122 1166535",02-2270-5015,,"https://maps.google.com/maps/?q=30.053674999999998,31.339635999999999"
/en/condensed-category/antiques,"Antiques ",419,161591,Tato," Rd. 263, Maadi, Cairo. ",," 02 25192373",,,"https://maps.google.com/maps/?q=29.973375999999998,31.278176999999999"
/en/condensed-category/antiques,"Antiques ",419,173385,Terracotta," 24 El Shohadaa St., Ard el lewaa, Giza. ",," 0100 3494744",0122-4373-282,,"https://maps.google.com/maps/?q=30.049610000000001,31.189098999999999"
/en/condensed-category/antiques,"Antiques ",419,177686,"Tharwat Abo Nashy"," 16 , Wekalet El Ferakh, El gamaleya, Cairo. ",," 0122 7874856",,,"https://maps.google.com/maps/?q=30.049365999999999,31.258216999999998"
/en/condensed-category/antiques,"Antiques ",419,147317,"The Antique Shop"," 8 Othman Ibn Affan St., Heliopolis, Cairo. ",," 0122 2671227",02-2241-6008<br>02-2642-8044,,"https://maps.google.com/maps/?q=30.094498999999999,31.327831100000001"
/en/condensed-category/antiques,"Antiques ",419,436941,"Tiba Antiques"," Central Spine, 7th District, 6th of october, Giza. ",," 02 38372723",,,"https://maps.google.com/maps/?q=29.975954000000002,30.944488"
/en/condensed-category/antiques,"Antiques ",419,623821,"Tiba Museum"," Central Spine, 7th District, 6th of october, Giza. ",," 0128 5858914",0100-3781-914,,"https://maps.google.com/maps/?q=29.975954000,30.944488000"
/en/condensed-category/antiques,"Antiques ",419,428235,"Torath Showroom"," 16 El Sayed El Bakry St., Zamalek, Cairo. ",," 0100 6000071",,,"https://maps.google.com/maps/?q=30.059753000000001,31.224131"
/en/condensed-category/antiques,"Antiques ",419,468642,"Toson & Bazaar"," 90 El Horreya Rd., Bab shark, Alexandria. ",," 0127 6651865",,,"https://maps.google.com/maps/?q=31.199940999999999,29.911158"
/en/condensed-category/antiques,"Antiques ",419,160030,"Tourk Gallery"," Port Said Rd. , Damietta, Damietta. ",," 0122 3794629",057-2336-618,,
/en/condensed-category/antiques,"Antiques ",419,412410,"Turath Decore"," 30 Hassan Assem St. Off Brazil St., Floor 1, Zamalek, Cairo. ",," 0122 3973201",,http://www.turathdecore.com/,"https://maps.google.com/maps/?q=30.061396999999999,31.222656000000001"
/en/condensed-category/antiques,"Antiques ",419,56439,"Tycoon International Trade"," 7 Ahmed Wafiq St., Roxy, Heliopolis, Cairo. ",," 0122 4108337",02-2258-9855,,"https://maps.google.com/maps/?q=30.091899999999999,31.314900000000002"
/en/condensed-category/antiques,"Antiques ",419,351259,Valentino," 34 Mohamed Mazhar St., Zamalek, Cairo. ",," 0111 2000979",02-2735-8230,,"https://maps.google.com/maps/?q=30.068203,31.221937"
/en/condensed-category/antiques,"Antiques ",419,388816,Venicia," 63 Riad St. Intersection Of Ismail Kamel St., Helwan, Cairo. ",," 0100 2204495",0115-0728-728,,"https://maps.google.com/maps/?q=29.851848,31.336355000000001"
/en/condensed-category/antiques,"Antiques ",419,169450,Wada3a," 13 Hashem El Ashqar St., El nozha el gadida, Cairo. ",," 0106 9094413",02-2620-7277,,"https://maps.google.com/maps/?q=30.1248,31.375699999999998"
/en/condensed-category/antiques,"Antiques ",419,153696,"Wadi El Melouk"," 1 Othman Towers, Corniche El Nil, Corniche El Maadi, Maadi, Cairo. ",," 02 25240490",,,"https://maps.google.com/maps/?q=29.962322,31.248624"
/en/condensed-category/antiques,"Antiques ",419,151146,"Walid El Naggar"," 25 Botros St., Tanta, El gharbeya. ",," 0122 3044552",040-3274-626<br>040-3300-915<br>040-3306-360,,"https://maps.google.com/maps/?q=30.793461000000001,31.004351"
/en/condensed-category/antiques,"Antiques ",419,442592,"White Horse Antiques"," 3 Sayed Mazen St., El nozha el gadida, Cairo. ",," 0121 1136061",,,"https://maps.google.com/maps/?q=30.126836999999998,31.374970999999999"
/en/condensed-category/antiques,"Antiques ",419,136371,"Wood Mart"," Km 66, Suez Cairo Desert Rd., El ain el sokhna, El ain el sokhna. ",," 0122 7468671",,http://www.woodmartonline.com/,
/en/condensed-category/antiques,"Antiques ",419,121570,"Yamam Gallery"," 11 El Shaheed Bldgs., Rd. 15 Off Mostafa Kamel St., Thakanat El Maadi, Maadi, Cairo. ",," 02 23781725",0100-1043-896<br>0102-4002-055,,"https://maps.google.com/maps/?q=29.952300000000001,31.270099999999999"
/en/condensed-category/antiques,"Antiques ",419,221379,"Youssef & Aly Antiques"," El Horreya St. Intersection Of Masged El Tawhid St., Hadayek El Maadi, Maadi, Cairo. ",," 02 25234665",,,
